id,age,gender,height,weight,eduation,job_current
14148,17556,2,182,100,4,23
14151,22523,1,152,75,2,18
14153,21752,2,176,76,1,24
14154,21834,1,160,62,1,18
14157,14444,1,159,,1,7
14159,20596,1,154,78,4,29
14161,22066,1,164,92,1,26
14162,19459,1,162,92,2,6
14163,19779,1,162,66,3,27
14165,21025,2,172,99,4,28
14167,16772,1,157,69,1,13
14168,23041,1,155,64,2,29
14169,14842,2,168,58,4,13
14170,18131,1,161,63,2,24
14171,15334,1,155,42,2,14
14172,22429,2,146,46,2,14
14174,18307,1,153,76,2,19
14175,22648,1,150,65,4,27
14176,18837,1,165,,3,25
14177,20407,2,168,76,4,13
14178,21783,2,180,78,3,14
14179,17430,2,182,75,3,8
14180,18088,2,160,60,2,1
14181,14750,2,173,66,2,30
14182,14666,2,162,68,1,24
14183,17324,1,152,60,2,19
14184,17441,2,170,73,1,11
14185,15988,2,171,70,2,25
14186,19713,1,164,92,3,9
14187,21833,1,162,62,4,21
14188,20548,1,164,75,3,6
14189,18195,1,166,84,4,3
14190,23244,1,160,70,3,16
14191,21160,2,174,80,3,6
14194,23111,1,161,66,2,23
14195,22623,2,164,81,4,15
14196,18543,1,157,57,1,27
14197,21972,2,165,90,2,15
14198,19654,1,157,70,1,30
14199,19748,1,160,60,3,10
14201,16014,2,184,138,4,7
14203,22097,1,160,78,1,4
14204,19176,1,178,79,4,13
14206,17425,1,159,82,1,27
14207,19756,1,152,74,2,7
14208,17591,2,173,102,4,8
14209,18852,1,170,101,2,20
14212,19657,1,155,49,3,26
14214,19142,2,171,79,2,27
14218,17317,1,166,88,4,17
14219,18918,1,160,75,3,25
14221,19513,1,167,105,4,4
14223,19055,1,175,87,4,2
14224,19070,1,164,85,2,8
14225,20328,1,160,61,1,9
14226,19076,2,184,87,2,9
14227,14844,2,170,68,2,20
14228,18294,1,168,66,3,3
14229,21308,1,160,60,4,13
14230,16831,1,157,66,2,3
14231,19774,2,158,103,4,29
14232,19028,2,173,108,1,26
14233,17500,1,167,69,4,22
14235,14887,1,164,71,2,2
14237,21873,2,165,79,2,15
14239,18937,1,156,,1,7
14240,23531,1,177,79,2,9
14241,19077,1,163,78,3,28
14242,22089,1,149,54,1,24
14244,15848,1,159,76,3,10
14245,20315,1,161,81,1,30
14246,14418,1,162,66,3,22
14247,21211,1,154,83,2,18
14249,20427,1,166,65,4,16
14251,18214,1,160,93,2,25
14252,14665,1,158,66,2,17
14253,18328,1,168,70,2,14
14254,19702,2,163,68,1,8
14256,23421,2,170,74,1,30
14259,15527,2,158,61,1,6
14265,21279,1,160,83,3,5
14266,15241,1,157,57,4,15
14267,16137,2,179,61,1,23
14268,22574,2,165,76,2,19
14269,21401,2,172,76,1,15
14271,20607,1,175,70,1,1
14272,18236,1,157,45,4,27
14273,20282,2,169,71,3,23
14275,21211,2,179,103,4,26
14276,18225,1,167,75,4,10
14277,14889,1,150,50,4,11
14280,18327,2,179,120,4,22
14281,15130,1,160,76,3,23
14283,18436,1,158,68,3,8
14285,22153,1,164,74,4,3
14287,18455,1,165,64,1,8
14288,16772,1,169,68,4,10
14290,20517,1,160,60,2,1
14291,18895,1,155,86,1,22
14293,20374,2,180,78,1,6
14294,20359,1,159,61,3,25
14295,22414,2,170,98,1,21
14298,16643,1,159,61,2,29
14299,21741,1,159,75,2,1
14300,19613,2,175,91,3,12
14301,22779,1,172,,1,30
14303,18864,1,172,104,2,17
14304,21025,2,177,80,2,29
14306,18031,2,185,111,1,25
14307,14835,1,169,54,2,18
14308,18707,2,167,67,3,27
14310,21755,1,168,69,2,28
14313,16619,1,166,85,3,8
14316,22582,1,164,,1,11
14318,19665,2,168,80,3,11
14322,20577,1,168,66,2,28
14323,21863,1,152,58,1,10
14324,21885,1,162,58,2,4
14325,18922,1,162,83,3,16
14328,18105,2,165,73,3,30
14329,20197,1,157,68,2,6
14330,20991,2,169,83,4,24
14331,19101,1,162,64,2,6
14332,19777,1,165,70,3,23
14333,14595,2,173,,4,30
14334,21807,1,178,78,1,18
14335,18149,1,165,63,2,11
14337,20273,1,156,85,1,19
14338,23413,1,160,76,3,22
14339,20572,2,168,73,1,8
14340,18911,2,155,86,1,28
14341,15964,1,160,100,2,2
14342,19051,2,170,82,3,7
14343,21137,1,164,84,3,12
14344,15224,1,162,64,1,10
14345,14448,2,172,81,3,18
14346,17471,2,175,72,1,24
14347,18457,1,155,69,3,25
14348,23121,1,149,66,2,23
14349,18373,1,159,54,2,26
14351,19109,1,164,,4,20
14352,21752,1,150,77,1,1
14353,20878,1,172,62,2,4
14354,19920,1,167,65,1,12
14355,20484,1,164,69,2,25
14356,18294,1,165,82,3,2
14359,17593,1,164,79,1,18
14360,18282,2,168,86,4,27
14361,16910,1,157,52,1,14
14362,22913,1,160,41,1,13
14363,18545,2,168,87,3,25
14364,14687,2,178,84,2,25
14365,20393,1,165,65,1,10
14367,20627,1,149,78,3,6
14368,22031,2,179,62,4,21
14369,15274,2,181,70,2,15
14371,21407,1,163,74.2,3,19
14372,21290,1,160,75,1,13
14373,17511,2,163,63,2,22
14374,19132,1,164,69,4,14
14375,15974,1,165,68,1,26
14376,14424,1,163,73,4,28
14377,22881,2,170,74,2,5
14379,19266,2,184,58,3,2
14380,21850,1,171,82,2,16
14381,22805,1,155,83,2,7
14383,19059,1,158,74,2,15
14385,19002,1,160,77,1,30
14387,22695,2,170,79,3,22
14389,22606,2,158,53,2,24
14390,15786,1,148,87,1,16
14391,21147,1,160,96,1,9
14392,21086,1,161,99,1,14
14393,21976,2,136,41,3,20
14395,18113,1,163,65,4,25
14396,18814,1,167,70,4,26
14398,21801,1,160,65,2,9
14399,23516,1,164,73,3,30
14400,19689,2,181,108,3,25
14403,20494,1,150,63,3,5
14404,23620,2,165,64,3,13
14405,18811,1,158,58,2,9
14406,18845,2,170,64,2,25
14409,17007,2,177,77,2,24
14410,18334,1,152,50,4,11
14411,19137,1,159,64,3,20
14412,18111,2,170,79,2,27
14414,17410,1,175,75,1,22
14415,17347,1,157,60,2,5
14417,21195,2,182,79,3,12
14418,15345,1,169,71,4,18
14419,18460,1,160,75,2,21
14420,19707,1,160,65,2,10
14421,18829,1,158,64,2,29
14423,18347,2,140,90,1,5
14424,21331,1,156,75,4,23
14425,21178,1,161,73,3,17
14426,18132,2,168,,2,20
14427,21892,1,145,48,3,21
14428,21159,1,169,69,4,4
14430,21745,1,155,81,4,22
14431,19630,1,169,88,2,14
14432,21240,1,154,65,2,22
14433,16633,1,160,66,4,6
14436,19676,1,157,64,4,7
14437,17249,2,178,75,3,21
14438,18018,1,161,88,1,1
14439,15320,1,156,74,2,29
14441,22717,1,168,74,3,24
14442,19081,2,168,68,3,6
14443,15385,1,151,59,2,20
14444,18839,1,158,72,2,7
14446,23300,2,164,69,3,16
14447,18251,2,168,65,3,16
14450,19737,1,158,61,1,29
14451,20342,2,172,57,3,11
14452,17716,2,169,65,2,4
14453,14738,1,158,,4,7
14454,20322,1,165,103,4,15
14455,18226,2,174,105,1,27
14457,19584,2,182,82,3,30
14459,21988,1,153,78,2,13
14462,16741,1,155,,2,18
14463,18799,1,167,83,1,23
14465,17318,1,156,60,4,14
14466,20493,2,170,88,2,11
14467,18339,1,160,60,3,20
14469,21075,1,156,75,4,23
14470,21046,2,176,86,4,23
14472,18796,1,165,69,3,7
14473,19930,2,177,90,3,7
14474,16711,1,168,72,3,25
14475,18899,1,158,73,4,18
14476,18181,1,161,63,4,25
14477,19189,1,167,72,2,3
14478,21871,1,159,60,2,10
14482,19754,2,165,73,4,1
14483,19175,1,163,56,1,12
14484,21963,1,163,69,1,24
14485,19802,1,163,60,3,18
14489,19073,1,164,73,2,19
14492,18459,2,168,,4,17
14493,17989,1,164,76,3,24
14494,16017,2,181,97,4,19
14495,17539,1,169,78,3,21
14496,23522,1,153,70,3,13
14497,21830,1,159,69,4,1
14498,21188,1,165,84,1,25
14499,15894,1,163,70,2,22
14500,18243,1,165,65,3,14
14501,16838,2,172,63,2,7
14502,17467,2,186,80,4,19
14507,19043,2,170,82,3,14
14508,17534,1,158,52,1,28
14511,22069,1,165,62,1,17
14512,22610,2,160,81,3,18
14514,18132,2,160,,2,21
14516,16008,1,163,47,4,4
14518,21104,2,160,80,2,20
14520,21301,2,169,85,3,4
14521,20560,1,163,78,1,15
14522,16122,2,170,65,1,28
14523,19636,1,165,63,1,16
14526,14495,2,185,76,2,20
14527,17625,1,160,66,2,30
14528,22525,2,178,,3,11
14529,22477,1,158,62,3,7
14530,19735,1,154,62,4,14
14531,19826,2,169,74,4,3
14532,18170,2,171,87,1,1
14533,20403,1,168,95,1,4
14537,20579,1,166,49,3,16
14538,20464,2,169,79,3,17
14540,21966,1,170,69,3,20
14541,18411,1,175,75,3,6
14542,14687,1,161,45,2,20
14543,22009,1,160,68,2,11
14545,18413,1,170,76,4,8
14546,18251,2,156,70,4,22
14548,20394,2,180,79,1,21
14549,22682,1,165,67,2,5
14550,20394,1,154,92,1,14
14551,23271,1,156,63,2,20
14553,19679,1,164,69,3,15
14554,21179,2,180,75,2,7
14555,20537,1,170,75,1,30
14556,19702,1,166,98,4,5
14557,19754,1,166,68,3,26
14558,18895,2,161,75,2,5
14559,16583,1,162,54,2,25
14560,19499,1,165,74,2,24
14561,22740,2,170,75,4,11
14562,21321,1,178,,3,26
14563,18428,2,166,90,3,14
14565,19856,2,172,125,1,16
14568,19841,1,168,82,1,25
14572,15217,2,170,65,1,7
14573,22378,1,157,86,2,14
14575,19893,2,165,60,2,22
14576,19754,1,158,92,4,25
14577,19741,1,162,62,2,24
14578,18870,2,173,82,3,9
14581,18053,1,165,105,4,20
14585,18917,2,168,65,4,30
14587,23324,1,170,,3,27
14589,21887,2,162,115,4,20
14592,19818,1,162,66,2,11
14593,21050,2,175,70,1,18
14596,16583,1,168,58,3,27
14597,15343,1,170,78,4,27
14598,15965,1,160,63,1,12
14599,16734,1,157,,3,9
14600,23490,1,161,52,1,3
14601,21724,1,155,57,2,30
14603,14419,1,171,74,2,18
14604,21234,1,162,85,2,23
14605,19710,2,170,95,3,4
14606,18296,1,162,58,4,20
14607,18944,1,160,73,3,27
14608,21331,2,174,69,3,13
14610,20581,1,170,79,3,25
14611,20514,1,169,62,2,27
14613,16776,1,161,62,3,12
14614,16226,1,159,76,1,21
14619,16042,2,170,70,1,8
14620,19839,1,165,75,3,20
14622,14478,2,170,67,2,7
14624,17616,1,167,106,3,13
14625,22682,1,161,61,1,22
14628,17423,1,168,90,2,14
14629,16204,1,156,58,1,17
14631,20351,1,164,77,3,14
14633,21191,1,157,62,2,18
14636,21995,1,159,79,1,14
14638,20449,1,158,98,4,25
14640,21926,1,155,89,1,6
14641,15252,2,172,81,3,12
14643,18980,1,160,71,3,13
14645,15510,1,165,62,2,14
14646,19021,1,163,92,1,4
14647,14714,2,175,92,2,15
14648,21024,1,161,68,4,10
14649,21342,1,161,65,2,18
14651,20637,1,169,62,1,17
14652,20552,1,185,75,2,10
14654,19043,1,164,74,2,18
14656,23490,1,172,67,4,1
14657,17719,1,170,75,3,16
14658,18151,2,165,63,3,8
14659,20667,2,167,54,1,8
14660,16671,1,160,60,4,28
14661,16741,1,165,65,2,24
14662,19203,2,165,65,3,16
14663,16884,1,169,65,2,17
14664,23378,1,168,79,3,30
14669,22071,1,165,70,2,28
14670,16660,2,168,68,4,19
14671,21970,1,156,94,3,30
14672,17028,2,160,85,4,17
14673,21642,2,171,78,1,16
14677,21098,1,159,45,2,17
14678,20598,1,167,93,4,26
14679,17382,2,153,57,3,18
14681,20247,1,152,59,1,24
14682,23291,1,162,58,1,10
14683,17575,2,170,65,2,16
14684,22053,1,163,80,3,23
14686,17575,1,162,55,2,15
14687,16067,1,155,55,2,25
14688,18323,1,168,65,3,27
14689,23361,1,170,,4,7
14690,21961,1,165,62,1,23
14692,18258,1,159,62,4,11
14694,20534,1,160,55,1,8
14695,23407,1,160,77,1,16
14696,20435,1,162,87,4,28
14697,21356,2,178,80,1,13
14698,18203,1,163,69,4,15
14699,21313,1,165,65,3,11
14701,19682,1,155,84,4,5
14703,17578,1,169,71,2,13
14705,16740,1,170,93,1,17
14708,14817,2,165,65,2,4
14709,19701,2,168,85,1,29
14711,18164,1,167,70,1,3
14712,18222,2,171,,2,23
14713,17478,1,153,54,1,6
14714,15972,1,160,60,1,23
14715,16858,1,160,65,4,6
14716,20756,1,164,80,2,22
14717,18128,2,176,72,2,7
14718,21974,1,169,79,4,14
14719,19024,1,158,60,1,20
14720,16853,2,171,78,1,19
14722,16491,1,153,92,4,25
14723,19776,2,166,64,2,27
14724,22717,1,169,64,4,12
14725,20671,2,175,101,4,14
14727,16729,2,168,65,1,2
14728,20225,1,165,65,1,4
14729,22409,1,161,87,1,6
14731,18368,2,171,69,2,5
14733,18474,1,165,75,1,28
14735,16793,2,178,93,1,20
14738,18945,1,156,56,3,30
14740,23354,1,168,73,3,2
14742,21016,2,168,87,2,16
14744,22534,2,173,72,2,30
14745,19905,1,162,82,2,1
14747,23304,2,165,55,2,16
14748,19765,1,155,80,1,24
14749,14697,1,172,90,1,13
14750,19069,1,155,69,4,29
14752,23285,2,170,72,2,19
14755,18281,2,164,59,2,14
14757,21232,1,160,70,1,13
14758,18935,1,158,63,1,12
14759,20634,1,153,60,4,17
14760,23433,1,154,74,2,17
14761,15979,1,160,67,4,29
14762,19834,1,165,60,1,16
14764,23215,1,158,79,3,17
14765,19499,1,168,76,2,10
14766,22761,1,159,73,2,14
14767,23256,2,167,84,3,25
14768,19901,1,165,65,3,27
14769,15160,2,167,64,3,14
14770,19116,1,170,75,2,6
14772,16320,1,168,72,2,28
14773,16050,1,168,65,4,8
14776,23365,1,164,66,3,8
14777,22651,1,159,84,4,17
14778,20945,1,155,63,2,20
14779,15470,1,163,95,2,18
14780,15324,1,168,65,3,20
14781,18075,1,166,66,3,1
14782,23427,2,165,60,4,13
14784,20398,1,165,68,2,25
14785,19504,1,159,75,4,16
14786,23193,2,164,71,4,30
14787,19621,1,155,86,1,23
14788,21838,2,167,77,1,3
14790,19751,1,165,85,4,21
14794,15853,2,178,76,1,15
14796,21837,1,155,,3,16
14799,20463,1,163,89,4,15
14802,19022,1,170,71,1,6
14804,16052,1,167,83,2,14
14805,16628,2,170,72,1,12
14807,18284,1,156,59,2,10
14808,19456,1,162,65,1,8
14809,21065,2,172,72,3,11
14810,20508,2,168,95,1,14
14811,21329,2,176,86,1,12
14812,16868,1,164,83,4,6
14814,14573,1,170,78,1,23
14815,15312,1,161,89,3,7
14816,21813,1,155,,2,21
14817,22441,1,162,60,3,30
14819,21045,2,168,85,4,26
14820,22792,2,168,98,3,26
14821,16616,1,163,63,3,15
14822,23374,2,164,79,2,11
14824,16676,1,167,74,1,6
14825,21223,1,167,113,1,9
14826,19163,2,174,71,4,6
14827,23208,2,160,76,4,18
14828,14822,2,180,80,1,13
14830,23391,1,158,58,1,7
14832,20323,1,154,83,1,5
14834,21253,1,164,108,3,25
14835,16817,1,167,68,3,12
14836,16070,2,186,115,2,11
14837,18950,1,165,73,3,13
14838,16869,2,165,69,1,9
14839,18173,1,158,74,1,5
14840,21675,2,167,63,3,15
14842,18242,1,185,84.3,2,20
14843,19784,2,164,57,2,23
14844,19600,1,168,72,2,23
14845,14581,2,165,71,3,28
14848,23450,1,172,82,4,4
14849,22605,1,151,61,4,9
14851,23494,1,168,89,3,19
14852,20409,2,169,60,4,9
14854,19063,1,160,64,2,16
14855,16607,2,173,84,4,17
14858,22083,1,175,75,2,8
14859,19960,1,160,58,3,22
14860,15929,1,162,75,2,3
14861,18542,2,176,91,1,14
14862,18875,1,158,68,3,27
14863,14571,1,156,58,4,20
14864,19015,2,172,89,2,1
14866,20388,1,160,91,3,22
14867,23501,1,159,68,2,23
14868,14507,2,177,63,3,14
14870,18324,1,160,76,1,11
14871,18364,1,160,93,3,12
14872,16865,2,178,60,4,8
14873,23658,2,177,102,1,20
14875,21380,1,170,80,3,30
14876,14609,1,165,63,1,16
14877,19732,1,174,88,4,23
14878,16723,2,172,79,4,13
14879,23278,2,172,78,3,10
14880,22090,1,156,55,3,23
14881,19736,1,168,70,4,22
14884,22840,1,165,60,1,23
14885,18355,1,164,,4,10
14886,15151,1,164,62,2,8
14888,19795,2,168,63,3,8
14891,17006,1,165,68,1,6
14892,20441,1,157,57,2,16
14894,17444,1,170,77,1,11
14895,15202,2,172,67,2,21
14896,16047,1,168,62,2,9
14897,19015,2,168,72,4,14
14899,18945,1,170,70,4,6
14900,14784,2,185,75,3,6
14901,19103,1,175,68,4,17
14902,18993,1,160,58,2,1
14903,23308,1,162,70,3,12
14904,18334,2,170,74,4,22
14905,18088,2,183,79,4,22
14908,22007,1,162,38,3,28
14909,20658,1,165,69,4,19
14910,19698,2,163,63,2,13
14911,18978,1,163,51,3,3
14913,16938,1,156,55,2,25
14914,22401,2,172,70,3,8
14915,22588,2,181,76,2,20
14916,20574,2,165,62,1,17
14917,15782,2,178,98,4,5
14918,20316,2,161,86,1,25
14919,18823,1,160,81,3,29
14921,21141,1,163,65,4,20
14922,22174,1,155,62,2,8
14923,22007,1,167,83,1,24
14924,19057,1,168,84,1,23
14925,20465,2,174,83,4,18
14926,21093,1,163,74,1,18
14927,20479,1,146,64,1,1
14928,19118,2,172,62,1,10
14929,18002,1,162,77,4,23
14930,22581,1,156,85,4,9
14932,20327,1,155,71,4,4
14933,18233,1,152,74,1,14
14934,21918,1,157,70,3,23
14936,22914,1,167,77,2,30
14937,17810,2,175,71,3,27
14938,19612,1,164,59,1,12
14939,19731,1,172,75,2,23
14941,14789,2,172,106,1,27
14942,21131,2,170,79,3,12
14943,23136,1,165,70,4,4
14944,22051,1,165,65,3,24
14946,21272,1,160,65,4,6
14947,21258,1,160,65,4,29
14951,19786,1,153,80,1,11
14952,21897,1,168,58,1,3
14953,18841,2,181,117,4,7
14956,17746,2,178,89,2,3
14959,23354,1,158,68,1,22
14961,20573,2,163,64,3,6
14963,14579,1,164,71,4,22
14964,21971,1,158,72,1,8
14966,19706,1,164,65,2,2
14968,23495,2,169,68,4,24
14969,19203,2,164,60,1,21
14970,21046,1,162,70,4,14
14973,18550,1,165,78,4,6
14974,16937,2,170,70,1,27
14975,18873,2,170,65,3,10
14977,14506,1,160,70,2,5
14979,21134,1,150,80,3,17
14980,21869,2,168,95,1,14
14981,23393,1,150,52,1,18
14982,19516,1,157,83,2,26
14983,19014,2,174,84,4,27
14984,18138,2,171,64,3,3
14987,18805,1,150,50,1,22
14989,19489,2,179,92,4,23
14991,19073,1,168,69,4,6
14992,21760,1,154,96,4,15
14995,16620,1,158,75,2,5
14998,22723,2,168,55,2,5
14999,21177,2,170,80,3,6
15003,21754,1,157,64,2,13
15007,20985,1,165,68,4,8
15010,18312,1,165,65,2,22
15012,17569,1,161,58,3,11
15013,14855,1,154,53,3,24
15014,19642,1,170,140,3,27
15016,21699,2,167,71,3,26
15018,18944,1,151,70,2,6
15019,16163,1,175,95,1,24
15021,23365,1,164,76,3,23
15022,19241,1,151,57,2,14
15025,18198,1,157,103,2,7
15026,20273,2,158,64,4,8
15027,23402,2,162,80,2,6
15030,18197,2,168,60,2,11
15031,20011,2,170,102,1,27
15033,18539,1,165,65,3,17
15036,19114,1,164,67,3,15
15037,19620,1,156,58,4,25
15039,18305,1,154,66,4,30
15040,18814,1,164,87,2,21
15042,21864,1,165,77,3,16
15043,18263,2,170,65,1,18
15044,21302,1,165,65,4,26
15045,19759,1,164,87,3,9
15046,21950,2,165,62,1,5
15047,20503,1,175,65,3,24
15048,23463,2,181,119,1,28
15049,18169,2,167,70,1,29
15051,22467,2,165,67,3,6
15052,18967,2,168,75,1,5
15055,19005,1,168,74,2,11
15056,19575,2,175,91,1,26
15057,14591,1,162,,2,5
15058,21770,1,160,61,3,4
15060,18146,1,163,83,2,11
15062,15140,2,172,69,4,20
15064,22014,1,161,56,3,12
15066,18348,1,160,72,1,19
15067,21182,1,156,59,2,14
15068,15536,2,180,96,4,19
15070,18942,2,185,91,3,11
15073,19050,2,182,79,4,7
15074,16586,1,160,70,4,7
15075,18181,1,159,52,2,26
15076,14541,1,157,75,2,17
15080,23379,2,172,95,3,14
15081,14606,1,163,59,1,13
15085,22729,2,162,62,2,7
15086,14315,1,157,83,2,22
15089,22009,2,170,65,4,4
15090,18960,2,165,76,4,4
15094,20495,1,165,70,2,29
15095,20615,1,174,96,1,26
15096,18315,2,170,85,1,11
15098,19680,1,160,69,3,13
15100,23188,2,165,61,3,23
15101,22541,1,130,50,4,15
15103,23460,1,165,66,3,5
15104,15199,1,163,54.5,1,23
15105,20573,1,165,65,2,25
15106,23127,1,165,60,2,19
15107,22034,1,152,62,4,17
15108,19664,2,155,75,2,3
15109,21238,1,165,60,2,6
15110,18248,1,172,69,3,22
15111,20297,2,180,60,3,25
15112,16655,2,170,54,4,6
15113,18316,1,157,55,2,22
15115,19005,1,160,60,3,26
15116,14669,1,175,65,3,3
15117,18223,2,167,88,1,27
15120,22554,2,174,70,3,11
15121,20439,1,163,68,2,6
15122,17071,2,155,55,3,11
15123,16706,1,160,74,3,27
15124,22388,1,159,80,1,23
15126,20277,2,172,70,2,26
15129,20437,1,161,62,2,17
15130,18210,2,180,,4,29
15131,23270,1,164,79,1,11
15134,18133,2,173,95,2,23
15136,19759,2,158,85,1,11
15137,22758,2,172,71,1,28
15139,22043,2,167,70,3,2
15140,22726,1,163,107,4,1
15141,18861,1,148,62,1,2
15142,16804,1,164,57,3,21
15143,19800,1,162,71,4,20
15144,19407,1,157,74,1,6
15145,18954,2,170,75,1,30
15146,20673,1,158,120,2,27
15147,22620,1,165,69,4,28
15149,23286,1,160,85,1,25
15150,20239,2,162,72,2,24
15151,21143,1,170,75,1,27
15154,16078,1,157,53,1,5
15155,14657,1,165,60,3,22
15156,15456,1,160,61,4,28
15157,20295,1,174,80,2,4
15158,20546,1,169,73,1,17
15159,17545,2,169,69,1,13
15160,21824,1,166,51,4,20
15161,20285,2,176,,4,4
15162,19688,2,165,67,2,9
15163,23304,1,163,69,2,11
15164,20544,1,156,60,1,24
15165,21742,2,155,61,1,28
15166,19105,2,169,84,3,9
15167,18932,1,162,98,2,19
15168,17365,1,168,71,4,5
15170,23102,1,167,101,2,3
15174,21240,1,156,75,2,18
15176,22140,2,158,62,2,6
15177,20614,1,170,88,3,26
15180,20293,2,173,83,2,28
15181,18361,1,163,59,2,8
15182,21669,1,153,37,2,18
15185,18849,2,176,91,3,23
15188,20564,2,165,60,3,3
15189,16006,2,161,71,2,27
15190,21110,1,165,71,2,25
15191,21247,2,170,68,3,21
15195,17298,1,154,86,2,22
15196,21251,1,159,61,2,28
15197,22405,2,165,81,2,22
15200,21114,1,172,68,2,21
15201,21265,1,170,145,1,11
15202,20433,2,173,86,2,8
15203,22573,2,178,80,3,5
15204,18927,1,158,81,4,6
15206,18170,2,174,112,3,10
15208,18744,1,155,61,1,11
15209,21982,1,166,60,1,25
15212,16906,1,174,85,4,5
15213,20343,1,160,65,4,23
15214,18951,2,163,68,3,12
15215,20305,1,155,78,3,27
15216,16748,2,166,80,4,4
15219,16710,1,151,52,1,10
15220,16705,2,168,72,3,28
15222,20415,1,156,71,3,16
15223,14777,2,182,115,2,4
15228,19149,2,175,85,3,12
15231,22855,1,176,88,2,28
15232,22562,2,167,77,2,21
15233,20358,2,176,90,4,4
15234,18979,2,168,94,3,2
15236,19876,1,168,,4,14
15237,18161,2,172,75,2,1
15238,19527,1,171,75,2,18
15239,19133,1,184,,1,23
15244,21904,1,170,88,3,14
15245,14422,1,164,56,4,23
15246,14632,2,168,77,4,2
15247,15456,1,153,,2,24
15248,18290,2,165,65,4,15
15250,19783,1,152,65,4,11
15251,19649,1,170,65,2,8
15252,22692,2,170,86,2,8
15253,23383,1,160,90,3,6
15255,19766,1,158,68,2,4
15257,19105,1,161,86,4,2
15260,19047,1,150,70,4,18
15261,19019,1,169,109,1,10
15262,15285,1,145,45,3,20
15265,18154,1,167,66,2,26
15266,19861,1,165,60,3,26
15267,21947,2,170,90,2,29
15268,22464,1,158,60,1,24
15269,20406,1,152,50,1,20
15270,15965,2,173,93,1,15
15271,22788,1,156,56,2,27
15272,21919,1,165,67,4,25
15273,22413,1,152,84,1,23
15274,20572,2,173,83,2,7
15275,15438,1,164,,1,20
15278,21030,1,172,101,2,13
15280,18405,1,178,82,1,6
15281,21072,2,173,71,2,4
15282,21194,2,163,71,2,8
15283,19079,1,154,80,2,1
15284,21221,2,169,107,3,26
15285,16341,1,168,70,3,19
15288,23476,1,171,,1,25
15289,23453,1,164,64,2,23
15290,23105,2,158,74,4,20
15291,20591,2,158,63,3,23
15293,19613,1,154,88,4,7
15294,17600,1,171,73,1,2
15295,19835,1,159,63,1,16
15296,21739,1,147,51,4,20
15297,20605,1,177,77,4,30
15298,17596,2,162,64,4,20
15299,22038,1,160,104,2,12
15300,16046,2,166,98,1,1
15302,20526,1,165,65,2,24
15304,19839,1,163,100,1,2
15305,23240,1,155,60,4,25
15307,23330,2,176,90,4,27
15308,22655,1,160,60,4,3
15310,19075,1,168,71,4,2
15311,18079,1,160,,1,5
15312,22798,1,169,67,2,29
15315,20509,1,150,63,2,30
15316,14638,1,167,71,2,26
15317,18127,2,173,75,3,22
15318,17272,1,168,72,2,6
15319,19756,2,179,80,2,21
15321,20629,2,176,117,1,25
15324,18068,2,170,85,2,28
15325,20357,1,158,62,3,24
15328,17316,1,148,77,1,16
15329,16709,1,170,70,3,6
15330,20523,1,145,82,3,4
15334,14354,2,164,90,2,5
15335,23435,1,162,82,3,6
15337,19567,1,163,71,4,8
15340,21830,1,157,75,1,22
15341,16692,1,167,86,2,4
15342,18913,2,157,67,4,2
15343,19878,1,160,90,3,26
15344,21924,2,165,65,3,12
